text,zone,label
"Zwei Täterfestnahmen nach Diebstahl eines E-Scooters – Neuhausen Am Montag, 25.09.2023, gegen 23:00 Uhr, teilte ein 25-Jähriger mit Wohnsitz in München über den Notruf der Polizei mit, dass er seinen E-Scooter, welcher ihm vor zwei Tagen gestohlen worden war, mittels GPS orten konnte. Eine Polizeistreife begab sich zur genannten Örtlichkeit, an der auch der 25-Jährige bereits angekommen war. Dieser zeigte den Beamten einen Pkw, worin sich der E-Scooter befinden sollte. Im Fahrzeug konnten ein 25-jähriger Rumäne und ein 36-jähriger Rumäne beide ohne festen Wohnsitz in Deutschland angetroffen werden und der E-Scooter aufgefunden werden. Die beiden Tatverdächtigen wurden vorläufig festgenommen. Nach Bezahlung einer Sicherheitsleistung und erfolgter polizeilicher Maßnahmen wurden beide wieder entlassen. Das Kommissariat 54 (Kfz-Kriminalität) der Münchner Kriminalpolizei hat die weiteren Ermittlungen übernommen.",9,2
"Größerer Polizeieinsatz aufgrund unklarer Bedrohungslage – Neuhausen Am Sonntag, 24.09.2023, gegen 05:30 Uhr, erhielt die Polizei einen Hinweis auf eine Person in einer Wohnung die sich offensichtlich in einem psychisch problematischen Zustand befinden soll und laut Aussage der Mitteilerin Waffen besitzt. In Folge dessen kam es zu einem größeren Polizeieinsatz. Nach dem sich Polizeibeamte Zutritt zu der Wohnung verschafft hatten, wurde die Person vor Ort angetroffen. In der Wohnung konnte eine geringe Menge an Betäubungsmitteln aufgefunden werden. Die 29-jährige Person, mit Wohnsitz in München, wurde vorläufig festgenommen und nach Durchführung der Sachbearbeitung aufgrund möglicher Fremdgefährdung in eine psychiatrische Einrichtung verbracht.",9,3
"Störung einer Versammlung – Maxvorstadt Am Montag, 25.09.2023, gegen 10:00 Uhr, fand eine sich fortbewegende Versammlung in der Maxvorstadt, an der zwölf Personen teilnahmen, statt. Im Verlauf der Versammlung versuchten zwei opponierende Teilnehmerinnen, eine 29-Jährige mit Wohnsitz in München und eine 47-Jährige mit Wohnsitz in München, mehrfach, die Versammlung zu stören. Beide wurden nach wiederholter Ermahnung durch den Versammlungsleiter die Störungen zu unterlassen von der Versammlung ausgeschlossen und wegen Verstößen gegen das Versammlungsgesetz angezeigt. Da die 29-Jährige keine Ausweispapiere mit sich führte wurde sie zur Feststellung der Identität auf eine Polizeiinspektion gebracht. Gegen die 47-Jährige wurde ein Platzverweis erteilt, dem diese nicht nachkam, weshalb der Platzverweis durch unmittelbaren Zwang, schieben und drücken, durchgesetzt wurde. Gegen 12:50 Uhr wurde die Versammlung ohne weitere Störungen beendet.",3,1
"Einbruch in gastronomischen Betrieb – Neuhausen Am Sonntag, 24.09.2023, gegen 07:10 Uhr, verständigte ein Mitarbeiter eines gastronomischen Betriebs den Polizeinotruf 110, da in den Betrieb eingebrochen worden war. Vor Ort konnten die Polizeibeamten feststellen, dass ein oder mehrere bislang unbekannte Täter sich gewaltsam über eine rückwärtige Tür Zutritt in den gastronomischen Betrieb verschafft hatten. Die Räumlichkeiten wurden im Anschluss durchsucht und sie entwendeten einen Tresor und Bargeld im Wert von insgesamt mehreren tausend Euro. Danach flüchteten sie unerkannt in unbekannte Richtung Es wurden umfangreiche Spurensicherungsmaßnahmen durchgeführt. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 52 (Einbruchsdelikte) der Münchner Kriminalpolizei. Zeugenaufruf: Wer hat im Zeitraum von Sonntag, 24.09.2023, gegen 01:00 Uhr bis 07:00 Uhr im Bereich der Lothstraße, Dachauer Straße, Lazarettstraße (Neuhausen) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 52, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",9,2
"Einbruch in Wohnung – Neuhausen Am Sonntag, 24.09.2023, gegen 10:30 Uhr, wurde der Polizeinotruf 110 darüber informiert, dass in eine Wohnung eingebrochen worden war. Durch die Polizei konnte vor Ort festgestellt werden, dass sich ein oder mehrere bislang unbekannte Täter über eine Terrassentür gewaltsam Zutritt zu der Wohnung verschafft hatten und aus dieser Bargeld und Schmuck im Wert von mehreren tausend Euro entwendeten. Im Anschluss flüchteten der oder die Täter unerkannt in unbekannte Richtung. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 53 (Einbruchsdelikte) der Münchner Kriminalpolizei. Zeugenaufruf: Wer hat im Zeitraum von Samstag, 23.09.2023, gegen 19:00 Uhr bis Sonntag, 24.09.2023, gegen 10:00 Uhr im Bereich der Dachauer Straße, Klugstraße, Paschstraße, Hohenlohestraße (Neuhausen) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 53, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",9,2
"Versuchter Einbruchdiebstahl und Widerstand gegen Vollzugsbeamte – Ludwigsvorstadt Am Freitag, 22.09.2023, gegen 18:20 Uhr, beobachtete ein Passant wie ein 18-Jähriger mit Wohnsitz im Landkreis München über ein geöffnetes Fenster in ein zu diesem Zeitpunkt bereits geschlossenes Ladengeschäft einstieg. Der Passant verständigte daraufhin den Polizeinotruf 110 und hielt den 18-Jährigen bis zum Eintreffen der Beamten fest. Bei dem 18-Jährigen konnten die Beamten Gegenstände auffinden, welche vermutlich aus zurückliegenden Diebstählen stammten. Er wurde vorläufig festgenommen und zu einer Polizeiinspektion gebracht. Dort leistete der 18-Jährige so starken körperlichen Widerstand, dass eine Polizeibeamtin am Arm verletzt wurde und im Anschluss nicht mehr dienstfähig war. Er wurde der Haftanstalt des Polizeipräsidiums überstellt und wurde von dort aus wieder entlassen. Die weiteren Ermittlungen wegen des versuchten Einbruchs und des Widerstands führt das Kommissariat 23 der Münchner Kriminalpolizei.",2,2
"Handtaschenraub – Pasing Am Sonntag, 24.09.2023, gegen 15:45 Uhr, ging eine 25-Jährige mit Wohnsitz im Landkreis Roth durch die Grünanlage des Pasinger Stadtparks spazieren. Eine Gruppe von vier bislang unbekannten Männern ging auf die 25-Jährige zu und zwei von ihnen griffen unmittelbar an ihre Handtasche und rissen an dieser bis die 25-Jährige zu Boden stürzte und sich hierbei im Gesicht verletzte. Die vier bislang unbekannten Täter flüchteten im Anschluss mit der Handtasche in unbekannte Richtung. Die 25-Jährige begab sich zur Bundespolizei am Pasinger Bahnhof, die daraufhin die Münchner Polizei verständigte. Eine sofort eingeleitete Fahndung erbrachte keine Hinweise auf die Täter. Die weiteren Ermittlungen in diesem Fall führt das Kommissariat 21 der Münchner Kriminalpolizei. Zwei Täter werden wie folgt beschrieben: Täter 1: Männlich, ca. 20 Jahre alt, ca. 1,70 m groß, hager, südeuropäisch/nordafrikanisches Aussehen, bekleidet mit einem dunkelgrauen Jogginganzug Täter 2: Männlich, ca. 20 Jahre alt, ca. 1,65 m groß, hager, südeuropäisch/nordafrikanisches Aussehen, bekleidet mit einem hellgrauen Jogginganzug Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich des Pasinger Stadtparks, Planegger Straße (Pasing) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 21, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",21,3
"Verkehrsunfall; eine Person verletzt – Laim Am Sonntag, 24.09.2023, gegen 15:45 Uhr, fuhr ein 25-Jähriger mit Wohnsitz im Landkreis Landsberg am Lech mit einem Kraftrad Yamaha die Westendstraße stadteinwärts. An der Kreuzung zur Droste-Hülshoff-Straße überquerte er die Kreuzung geradeaus. Danach kam er nach links von der Fahrbahn ab und kollidierte mit dem Haltestellenhäuschen „Säulingstraße“ einer Trambahn. Durch den Zusammenstoß wurde der 25-Jährige verletzt und musste vom Rettungsdienst in ein Krankenhaus gebracht werden. Das Motorrad und das Haltestellenhäuschen wurden stark beschädigt. Der Gesamtschaden beläuft sich auf circa 15.000.- Euro. Der Trambahnverkehr der Linie 18 stadteinwärts wurde für circa eine Stunde eingestellt. Die weiteren Ermittlungen zur Unfallursache werden von der Münchner Verkehrspolizei geführt.",25,1
"Raub mit Messer – Feldmoching Am Sonntag, 24.09.2023, gegen 23:10 Uhr, betrat eine bislang unbekannte Person ein Geschäft nach Geschäftsschluss über die zu diesem Zeitpunkt noch geöffnete Eingangstür. Die Person forderte unter Vorhalt eines Messers die Herausgabe von Bargeld. Eine Angestellte übergab daraufhin einen fünfstelligen Geldbetrag. Im Anschluss flüchtete die unbekannte Person in unbekannte Richtung. Der Polizeinotruf wurde informiert. Eine sofort eingeleitete Fahndung, an der über zehn Streifen der Münchner Polizei beteiligt waren, erbrachte keine Hinweise auf die unbekannte Person. Vor Ort wurden Spurensicherungsmaßnahmen von der Kriminalpolizei durchgeführt. Die weiteren Ermittlungen führt das Kommissariat 21 (Raubdelikte) der Münchner Kriminalpolizei. Die unbekannte Person wird wie folgt beschrieben: Männlich, ca. 30 Jahre alt, ca. 1,60 m groß, schlank, bekleidet mit einer grauen Jacke, dunkler Jogginghose, schwarzer Sturmmaske, Winterhandschuhen, sprach deutsch Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich Lerchenstraße, Robinienstraße, Lerchenauer Straße (Feldmoching) Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 21, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",24,3
"Sexuelle Belästigung – Pasing Am Sonntag, 24.09.2023, gegen 17:50 Uhr, befand sich ein 57-Jähriger mit Wohnsitz im Landkreis Bad Tölz-Wolfratshausen in einem Schwimmbad. Dies wurde ebenfalls von einer 45-Jährigen mit Wohnsitz in München besucht. Als beide in einem Schwimmbecken saßen, fasste der 57-Jährige die Frau unvermittelt an, indem er sie am Oberschenkel berührte. Die 45-Jährige informierte den Bademeister und der 57-Jährige konnte bis zum Eintreffen der zwischenzeitlich informierten Polizeikräfte vom Bademeister festgehalten werden. Nach einer Anzeigenerstattung wegen sexueller Belästigung und dem Abschluss der polizeilichen Maßnahmen wurde er wieder entlassen. Die weiteren Ermittlungen werden durch das Kommissariat 15 (Sexualdelikte) der Münchner Kriminalpolizei geführt.",21,3
"Staatsschutzrelevantes Delikt – Altstadt Am Mittwoch, 20.09.2023, gegen 17:45 Uhr, zeigte ein 52-jähriger bulgarischer Staatsangehöriger ohne festen Wohnsitz in Deutschland im Bereich des Frauenplatzes den sogenannten „Hitlergruß“ in die Richtung einer größeren Menschenmenge. Anschließend zog er den Ärmel seines T-Shirts nach oben und zeigte sein Tattoo, welches Symbole mit Bezug zum Nationalsozialismus zeigt. Polizeibeamte, die sich in der Nähe befanden, wurden auf den Vorfall aufmerksam gemacht. Der 52-Jährige wurde daraufhin festgenommen und wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen angezeigt. Nach Abschluss aller notwendigen polizeilichen Maßnahmen wurde er der Haftanstalt im Polizeipräsidium München überstellt und am nächsten Tag einem Richter vorgeführt. Danach wurde er entlassen. Die weiteren Ermittlungen werden durch Kommissariat 44 (politisch motivierte Kriminalität) geführt. ​​​1617. Verkehrsunfall zwischen Pkw und Fahrrad; eine Person verletzt – Schwabing Am Samstag, 23.09.2023, gegen 13:50 Uhr, parkte ein 51-Jähriger mit Wohnsitz im Landkreis Fürstenfeldbruck einen Pkw BMW am rechten Fahrbahnrand der Schleißheimer Straße. Auf dem dortigen Radweg fuhren zur gleichen Zeit ein 22-Jähriger mit Wohnsitz in München und ein 23-Jähriger mit Wohnsitz im Landkreis Donau-Ries mit Fahrrädern. Der 51-Jährige öffnete plötzlich die Beifahrertür des Pkw und dadurch kam es zu einem Zusammenstoß der beiden Fahrradfahrer mit der Tür. Beide stürzten bei dem Unfall und der 22-Jährige wurde dabei verletzt. Zeugen alarmierten den Notruf, woraufhin Einsatzkräfte des Rettungsdienstes und der Polizei zur Unfallörtlichkeit fuhren. Der 22-Jährige wurde zur weiteren Behandlung in ein Krankenhaus gebracht. Die Münchner Polizei hat vor Ort den Unfall aufgenommen und führt die Ermittlungen zur Unfallursache. Der Pkw-Fahrer wurde wegen einer fahrlässigen Körperverletzung angezeigt. Präventionshinweis: Die Münchner Polizei bittet alle Autofahrerinnen und Autofahrer, daran zu denken, dass sie nach dem Einparken und vor dem Öffnen der Fahrzeugtüren auf den Straßenverkehr und insbesondere auf heranfahrende Fahrradfahrende achten. Durch das plötzliche Öffnen von Fahrzeugtüren kommt es immer wieder zu gefährlichen Situationen für anderer Verkehrsteilnehmer. Auch der sogenannte Holländer-Griff, ein Öffnen der Tür mit der rechten Hand, wodurch der Oberkörper nach links gedreht wird und ein automatischer Schulterblick erfolgt, kann in solchen Situationen sinnvoll sein. Der Holländer-Griff gilt natürlich auch seitenverkehrt für den Pkw-Beifahrer, wenn sich ein Radweg direkt neben der Beifahrerseite befindet. In diesem Fall soll der Beifahrer mit der linken Hand die Tür öffnen, damit er beim Öffnen heranfahrende Fahrradfahrende auf dem Radweg im Blick hat. Bitte weisen Sie auch Ihre Mitfahrerinnen und Mitfahrer beim Aussteigen auf Achtsamkeit hin.",1,3
"Versuchtes Raubdelikt und Bedrohung – Maxvorstadt Am Mittwoch, 20.09.2023, gegen 20:30 Uhr, befand sich ein 60-Jähriger mit Wohnsitz in München in Begleitung einer weiteren Person am Bahnsteig des U-Bahnhofs Maillingerstraße. Dort wurde er unvermittelt von einem bislang unbekannten Täter mit einem Messer bedroht, das dieser in einer Hand hielt. Er bedrohte den 60-Jährigen verbal und machte dabei drohende Gesten mit dem Messer. Dazu forderte er die Herausgabe von Bargeld. Der 60-Jährige entfernte sich vom Bahnsteig, woraufhin der unbekannte Täter sich ebenfalls entfernte. Dabei traf er noch im Bahnhofsbereich auf eine 18-Jährige mit Wohnsitz in München, der er ebenfalls das Messer zeigte und sie verbal bedrohte. Danach entfernte er sich. Die 18-Jährige alarmierte den Notruf 110, woraufhin sofort über fünf Streifen der Münchner Polizei zum U-Bahnhof geschickt wurden. Sie trafen die von den Taten betroffenen Personen an und es wurden intensive Fahndungsmaßnahmen nach dem Täter eingeleitet, die über eine Stunde andauerten. Diese erbrachten keine Hinweise auf den Täter. Das Kommissariat 21 (Raubdelikte) hat die weiteren Ermittlungen wegen eines versuchten Raubdelikts und der Bedrohungen aufgenommen. Der Täter wird wie folgt beschrieben: Männlich, ca. 1,80 m groß, ca. 75 - 80 kg, dunkelbraune Haare, 3-5-Tage-Bart, bekleidet mit einer Jeans und einer Bomberjacke in Khaki, trug ein Basecap, eine Sonnenbrille und Bluetooth-Kopfhörer, führte einen Rucksack in seiner Hand mit und hielt ein Messer Zeugenaufruf: Wer hat im angegebenen Zeitraum im Bereich des U-Bahnhofs Maillingerstraße Wahrnehmungen gemacht, die im Zusammenhang mit diesem Vorfall stehen könnten? Personen, die sachdienliche Hinweise geben können, werden gebeten, sich mit dem Polizeipräsidium München, Kommissariat 21, Tel. 089/2910-0, oder jeder anderen Polizeidienststelle in Verbindung zu setzen.",3,3
"Verkehrsunfall zwischen Pkw und Fahrrad; eine Person verletzt – Hadern Am Samstag, 23.09.2023, gegen 16:05 Uhr, fuhr ein 61-Jähriger mit Wohnsitz im Landkreis München mit einem Pkw Mercedes auf der Würmtalstraße. Zur gleichen Zeit fuhr dort ein 30-Jähriger mit Wohnsitz im Landkreis München mit einem Fahrrad auf dem dortigen Radweg. Der 61-Jährige wollte mit dem Pkw auf den Parkplatz eines dortigen Geschäftes einfahren. Dafür bog er nach rechts ab. Dabei kam es zu einem Zusammenstoß zwischen den beiden Fahrzeugen, bei dem das Fahrrad gegen den rechten vorderen Kotflügel des Pkw stieß, wodurch der Fahrradfahrer über die Motorhaube auf den Gehweg stürzte. Bei dem Sturz wurde der 30-Jährige verletzt. Er wurde vom zwischenzeitlich alarmierten Rettungsdienst zur weiteren Behandlung in ein Krankenhaus gebracht. Bei der Unfallaufnahme durch die Münchner Polizei wurden Anzeichen einer Alkoholisierung bei dem Pkw-Fahrer festgestellt. Ein freiwilliger Atemalkoholtest bestätigte dies. Daraufhin wurde eine Blutentnahme angeordnet und im Institut für Rechtsmedizin durchgeführt. Der Führerschein des 61-Jährigen wurde sichergestellt. Er wurde wegen einer Gefährdung des Straßenverkehrs infolge Alkohols und einer fahrlässigen Körperverletzung angezeigt. Nach der polizeilichen Sachbearbeitung wurde er wieder entlassen. Bei dem Unfall kam es zu einem Sachschaden von über 1.000.- Euro. Die weiteren Ermittlungen führt die Münchner Verkehrspolizei.",20,1
